customer_id,credit_score,bureau_status
101356,567,REVIEW
101357,556,REVIEW
101358,807,GOOD
101359,781,GOOD
101360,682,REVIEW
101361,600,REVIEW
101362,832,GOOD
101363,666,REVIEW
101364,703,GOOD
101365,772,GOOD
101366,631,REVIEW
101367,804,GOOD
101368,795,GOOD
101369,844,GOOD
101370,788,GOOD
101371,840,GOOD
101372,792,GOOD
101373,735,GOOD
101374,810,GOOD
101375,584,REVIEW
101376,745,GOOD
101377,804,GOOD
101378,791,GOOD
101379,804,GOOD
101380,750,GOOD
101381,743,GOOD
101382,639,REVIEW
101383,730,GOOD
101384,760,GOOD
101385,815,GOOD
101386,850,GOOD
101387,728,GOOD
101388,818,GOOD
101389,820,GOOD
101390,688,REVIEW
101391,678,REVIEW
101392,730,GOOD
101393,838,GOOD
101394,813,GOOD
101395,727,GOOD
101396,612,REVIEW
101397,750,GOOD
101398,634,REVIEW
101399,550,REVIEW
101400,615,REVIEW
101401,716,GOOD
101402,686,REVIEW
101403,813,GOOD
101404,727,GOOD
101405,638,REVIEW
101406,768,GOOD
101407,843,GOOD
101408,833,GOOD
101409,694,REVIEW
101410,742,GOOD
101411,553,REVIEW
101412,782,GOOD
101413,798,GOOD
101414,760,GOOD
101415,837,GOOD
101416,719,GOOD
101417,697,REVIEW
101418,555,REVIEW
101419,767,GOOD
101420,790,GOOD
101421,841,GOOD
101422,740,GOOD
101423,651,REVIEW
101424,630,REVIEW
101425,849,GOOD
101426,792,GOOD
101427,799,GOOD
101428,627,REVIEW
101429,559,REVIEW
101430,834,GOOD
101431,801,GOOD
101432,691,REVIEW
101433,557,REVIEW
101434,815,GOOD
101435,608,REVIEW
101436,705,GOOD
101437,680,REVIEW
101438,767,GOOD
101439,787,GOOD
101440,742,GOOD
101441,746,GOOD
101442,796,GOOD
101443,804,GOOD
101444,780,GOOD
101445,567,REVIEW
101446,627,REVIEW
101447,777,GOOD
101448,679,REVIEW
101449,710,GOOD
101450,558,REVIEW
101451,804,GOOD
101452,555,REVIEW
101453,775,GOOD
101454,619,REVIEW
101455,822,GOOD
101456,550,REVIEW
101457,747,GOOD
101458,732,GOOD
101459,702,GOOD
101460,605,REVIEW
101461,706,GOOD
101462,685,REVIEW
101463,718,GOOD
101464,776,GOOD
101465,564,REVIEW
101466,789,GOOD
101467,760,GOOD
101468,795,GOOD
101469,774,GOOD
101470,770,GOOD
101471,594,REVIEW
101472,616,REVIEW
101473,751,GOOD
101474,703,GOOD
101475,592,REVIEW
101476,729,GOOD
101477,745,GOOD
101478,827,GOOD
101479,816,GOOD
101480,823,GOOD
101481,622,REVIEW
101482,648,REVIEW
101483,832,GOOD
101484,810,GOOD
101485,584,REVIEW
101486,829,GOOD
101487,831,GOOD
101488,625,REVIEW
101489,751,GOOD
101490,659,REVIEW
101491,645,REVIEW
101492,740,GOOD
101493,801,GOOD
101494,822,GOOD
101495,751,GOOD
101496,824,GOOD
101497,648,REVIEW
101498,711,GOOD
101499,694,REVIEW
101500,704,GOOD
101501,812,GOOD
101502,801,GOOD
101503,574,REVIEW
101504,616,REVIEW
101505,627,REVIEW
101506,553,REVIEW
101507,725,GOOD
101508,699,REVIEW
101509,774,GOOD
101510,821,GOOD
101511,834,GOOD
101512,751,GOOD
101513,715,GOOD
101514,743,GOOD
101515,727,GOOD
101516,561,REVIEW
101517,698,REVIEW
101518,829,GOOD
101519,737,GOOD
101520,715,GOOD
101521,775,GOOD
101522,645,REVIEW
101523,745,GOOD
101524,730,GOOD
101525,790,GOOD
101526,680,REVIEW
101527,589,REVIEW
101528,846,GOOD
101529,717,GOOD
101530,606,REVIEW
101531,818,GOOD
101532,829,GOOD
101533,841,GOOD
101534,761,GOOD
101535,742,GOOD
101536,740,GOOD
101537,704,GOOD
101538,712,GOOD
101539,642,REVIEW
101540,782,GOOD
101541,740,GOOD
101542,813,GOOD
101543,651,REVIEW
101544,612,REVIEW
101545,822,GOOD
101546,735,GOOD
101547,747,GOOD
101548,755,GOOD
101549,699,REVIEW
101550,838,GOOD
101551,850,GOOD
101552,813,GOOD
101553,787,GOOD
101554,556,REVIEW
101555,798,GOOD
101556,771,GOOD
101557,613,REVIEW
101558,804,GOOD
101559,821,GOOD
101560,704,GOOD
101561,829,GOOD
101562,793,GOOD
101563,737,GOOD
101564,611,REVIEW
101565,765,GOOD
101566,734,GOOD
101567,803,GOOD
101568,793,GOOD
101569,715,GOOD
101570,689,REVIEW
101571,610,REVIEW
101572,679,REVIEW
101573,838,GOOD
101574,719,GOOD
101575,616,REVIEW
101576,581,REVIEW
101577,815,GOOD
101578,825,GOOD
101579,816,GOOD
101580,766,GOOD
101581,629,REVIEW
101582,607,REVIEW
101583,721,GOOD
101584,697,REVIEW
101585,834,GOOD
101586,598,REVIEW
101587,841,GOOD
101588,764,GOOD
101589,782,GOOD
101590,728,GOOD
101591,799,GOOD
101592,750,GOOD
101593,809,GOOD
101594,752,GOOD
101595,690,REVIEW
101596,673,REVIEW
101597,774,GOOD
101598,558,REVIEW
101599,793,GOOD
101600,833,GOOD
101601,766,GOOD
101602,775,GOOD
101603,767,GOOD
101604,839,GOOD
101605,712,GOOD
101606,784,GOOD
101607,799,GOOD
101608,753,GOOD
101609,687,REVIEW
101610,684,REVIEW
101611,827,GOOD
101612,773,GOOD
101613,699,REVIEW
101614,570,REVIEW
101615,810,GOOD
101616,710,GOOD
101617,750,GOOD
101618,594,REVIEW
101619,688,REVIEW
101620,775,GOOD
101621,683,REVIEW
101622,820,GOOD
101623,693,REVIEW
101624,650,REVIEW
101625,640,REVIEW
101626,764,GOOD
101627,820,GOOD
101628,709,GOOD
101629,790,GOOD
101630,841,GOOD
101631,745,GOOD
101632,756,GOOD
101633,792,GOOD
101634,810,GOOD
101635,790,GOOD
101636,767,GOOD
101637,838,GOOD
101638,705,GOOD
101639,688,REVIEW
101640,805,GOOD
101641,765,GOOD
101642,717,GOOD
101643,674,REVIEW
101644,607,REVIEW
101645,769,GOOD
101646,552,REVIEW
101647,832,GOOD
101648,796,GOOD
101649,849,GOOD
101650,831,GOOD
101651,845,GOOD
101652,609,REVIEW
101653,627,REVIEW
101654,581,REVIEW
101655,788,GOOD
101656,617,REVIEW
101657,767,GOOD
101658,567,REVIEW
101659,770,GOOD
101660,734,GOOD
101661,822,GOOD
101662,773,GOOD
101663,800,GOOD
101664,710,GOOD
101665,562,REVIEW
101666,761,GOOD
101667,588,REVIEW
101668,706,GOOD
101669,818,GOOD
101670,734,GOOD
101671,834,GOOD
101672,817,GOOD
101673,815,GOOD
101674,772,GOOD
101675,728,GOOD
101676,670,REVIEW
101677,798,GOOD
101678,563,REVIEW
101679,839,GOOD
101680,607,REVIEW
101681,764,GOOD
101682,639,REVIEW
101683,721,GOOD
101684,797,GOOD
101685,765,GOOD
101686,766,GOOD
101687,755,GOOD
101688,695,REVIEW
101689,809,GOOD
101690,770,GOOD
101691,732,GOOD
101692,797,GOOD
101693,762,GOOD
101694,686,REVIEW
101695,642,REVIEW
101696,845,GOOD
101697,582,REVIEW
101698,744,GOOD
101699,834,GOOD
101700,764,GOOD
101701,806,GOOD
101702,653,REVIEW
101703,710,GOOD
101704,773,GOOD
101705,726,GOOD
101706,597,REVIEW
101707,841,GOOD
101708,771,GOOD
101709,737,GOOD
101710,755,GOOD
101711,553,REVIEW
101712,826,GOOD
101713,839,GOOD
101714,675,REVIEW
101715,691,REVIEW
101716,791,GOOD
101717,748,GOOD
101718,654,REVIEW
101719,842,GOOD
101720,617,REVIEW
101721,640,REVIEW
101722,758,GOOD
101723,829,GOOD
101724,607,REVIEW
101725,692,REVIEW
101726,786,GOOD
101727,669,REVIEW
101728,823,GOOD
101729,820,GOOD
101730,694,REVIEW
101731,776,GOOD
101732,832,GOOD
101733,732,GOOD
101734,833,GOOD
101735,688,REVIEW
101736,732,GOOD
101737,716,GOOD
101738,837,GOOD
101739,745,GOOD
101740,689,REVIEW
101741,781,GOOD
101742,754,GOOD
101743,797,GOOD
101744,829,GOOD
101745,768,GOOD
101746,674,REVIEW
101747,760,GOOD
101748,589,REVIEW
101749,744,GOOD
101750,723,GOOD
101751,818,GOOD
101752,739,GOOD
101753,770,GOOD
101754,770,GOOD
101755,630,REVIEW
101756,766,GOOD
101757,835,GOOD
101758,822,GOOD
101759,624,REVIEW
101760,802,GOOD
101761,769,GOOD
101762,784,GOOD
101763,732,GOOD
101764,723,GOOD
101765,609,REVIEW
101766,561,REVIEW
101767,707,GOOD
101768,702,GOOD
101769,710,GOOD
101770,848,GOOD
101771,551,REVIEW
101772,843,GOOD
101773,849,GOOD
101774,816,GOOD
101775,775,GOOD
101776,825,GOOD
101777,681,REVIEW
101778,703,GOOD
101779,764,GOOD
101780,777,GOOD
101781,823,GOOD
101782,834,GOOD
101783,605,REVIEW
101784,814,GOOD
101785,674,REVIEW
101786,643,REVIEW
101787,836,GOOD
101788,643,REVIEW
101789,593,REVIEW
101790,757,GOOD
101791,795,GOOD
101792,819,GOOD
101793,552,REVIEW
101794,618,REVIEW
101795,784,GOOD
101796,623,REVIEW
101797,842,GOOD
101798,780,GOOD
101799,845,GOOD
101800,667,REVIEW
101801,694,REVIEW
101802,758,GOOD
101803,743,GOOD
101804,734,GOOD
101805,766,GOOD
101806,704,GOOD
101807,733,GOOD
101808,715,GOOD
101809,828,GOOD
101810,826,GOOD
101811,647,REVIEW
101812,768,GOOD
101813,830,GOOD
101814,593,REVIEW
101815,738,GOOD
101816,608,REVIEW
101817,727,GOOD
101818,779,GOOD
101819,835,GOOD
101820,849,GOOD
101821,782,GOOD
101822,733,GOOD
101823,752,GOOD
101824,716,GOOD
101825,718,GOOD
101826,818,GOOD
101827,648,REVIEW
101828,695,REVIEW
101829,834,GOOD
101830,681,REVIEW
101831,567,REVIEW
101832,813,GOOD
101833,812,GOOD
101834,743,GOOD
101835,658,REVIEW
101836,748,GOOD
101837,767,GOOD
101838,599,REVIEW
101839,721,GOOD
101840,814,GOOD
101841,580,REVIEW
101842,741,GOOD
101843,763,GOOD
101844,819,GOOD
101845,750,GOOD
101846,823,GOOD
101847,660,REVIEW
101848,607,REVIEW
101849,753,GOOD
101850,754,GOOD
101851,569,REVIEW
101852,571,REVIEW
101853,562,REVIEW
101854,793,GOOD
101855,641,REVIEW
101856,793,GOOD
101857,554,REVIEW
101858,743,GOOD
101859,601,REVIEW
101860,766,GOOD
101861,760,GOOD
101862,776,GOOD
101863,738,GOOD
101864,570,REVIEW
101865,685,REVIEW
101866,810,GOOD
101867,705,GOOD
101868,681,REVIEW
101869,788,GOOD
101870,754,GOOD
101871,586,REVIEW
101872,805,GOOD
101873,765,GOOD
101874,720,GOOD
101875,765,GOOD
101876,575,REVIEW
101877,789,GOOD
101878,830,GOOD
101879,625,REVIEW
101880,824,GOOD
101881,760,GOOD
101882,710,GOOD
101883,701,GOOD
101884,597,REVIEW
101885,742,GOOD
101886,823,GOOD
101887,694,REVIEW
101888,809,GOOD
101889,706,GOOD
101890,752,GOOD
101891,638,REVIEW
101892,735,GOOD
101893,629,REVIEW
101894,689,REVIEW
101895,725,GOOD
101896,635,REVIEW
101897,813,GOOD
101898,782,GOOD
101899,559,REVIEW
101900,681,REVIEW
101901,557,REVIEW
101902,796,GOOD
101903,556,REVIEW
101904,636,REVIEW
101905,580,REVIEW
101906,716,GOOD
101907,667,REVIEW
101908,725,GOOD
101909,617,REVIEW
101910,836,GOOD
101911,756,GOOD
101912,607,REVIEW
101913,744,GOOD
101914,647,REVIEW
101915,652,REVIEW
101916,823,GOOD
101917,746,GOOD
101918,580,REVIEW
101919,655,REVIEW
101920,846,GOOD
101921,699,REVIEW
101922,819,GOOD
101923,799,GOOD
101924,763,GOOD
101925,829,GOOD
101926,771,GOOD
101927,690,REVIEW
101928,841,GOOD
101929,551,REVIEW
101930,823,GOOD
101931,835,GOOD
101932,822,GOOD
101933,805,GOOD
101934,808,GOOD
101935,767,GOOD
101936,832,GOOD
101937,586,REVIEW
101938,751,GOOD
101939,783,GOOD
101940,795,GOOD
101941,715,GOOD
101942,724,GOOD
101943,844,GOOD
101944,750,GOOD
101945,602,REVIEW
101946,820,GOOD
101947,819,GOOD
101948,847,GOOD
101949,720,GOOD
101950,698,REVIEW
101951,550,REVIEW
101952,840,GOOD
101953,634,REVIEW
101954,734,GOOD
101955,720,GOOD
101956,744,GOOD
101957,777,GOOD
101958,818,GOOD
101959,595,REVIEW
101960,721,GOOD
101961,668,REVIEW
101962,840,GOOD
101963,755,GOOD
101964,622,REVIEW
101965,756,GOOD
101966,716,GOOD
101967,568,REVIEW
101968,790,GOOD
101969,710,GOOD
101970,754,GOOD
101971,842,GOOD
101972,794,GOOD
101973,684,REVIEW
101974,741,GOOD
101975,829,GOOD
101976,771,GOOD
101977,681,REVIEW
101978,798,GOOD
101979,841,GOOD
101980,741,GOOD
101981,757,GOOD
101982,607,REVIEW
101983,735,GOOD
101984,734,GOOD
101985,841,GOOD
101986,574,REVIEW
101987,579,REVIEW
101988,717,GOOD
101989,774,GOOD
101990,595,REVIEW
101991,566,REVIEW
101992,756,GOOD
101993,819,GOOD
101994,820,GOOD
101995,693,REVIEW
101996,688,REVIEW
101997,656,REVIEW
101998,786,GOOD
101999,626,REVIEW
102000,720,GOOD
102001,800,GOOD
102002,696,REVIEW
102003,685,REVIEW
102004,560,REVIEW
102005,777,GOOD
102006,662,REVIEW
102007,629,REVIEW
102008,835,GOOD
102009,782,GOOD
102010,593,REVIEW
102011,703,GOOD
102012,847,GOOD
102013,685,REVIEW
102014,718,GOOD
102015,791,GOOD
102016,830,GOOD
102017,718,GOOD
102018,706,GOOD
102019,744,GOOD
102020,802,GOOD
102021,727,GOOD
102022,746,GOOD
102023,825,GOOD
102024,768,GOOD
102025,815,GOOD
102026,844,GOOD
102027,563,REVIEW
102028,689,REVIEW
102029,755,GOOD
102030,774,GOOD
102031,734,GOOD
102032,754,GOOD
102033,710,GOOD
102034,596,REVIEW
102035,822,GOOD
102036,742,GOOD
102037,702,GOOD
102038,718,GOOD
102039,713,GOOD
102040,801,GOOD
102041,772,GOOD
102042,810,GOOD
102043,786,GOOD
102044,677,REVIEW
102045,712,GOOD
102046,716,GOOD
102047,803,GOOD
102048,822,GOOD
102049,695,REVIEW
102050,633,REVIEW
102051,758,GOOD
102052,794,GOOD
102053,771,GOOD
102054,710,GOOD
102055,717,GOOD
102056,605,REVIEW
102057,702,GOOD
102058,718,GOOD
102059,743,GOOD
102060,810,GOOD
102061,759,GOOD
102062,818,GOOD
102063,778,GOOD
102064,660,REVIEW
102065,811,GOOD
102066,809,GOOD
102067,732,GOOD
102068,835,GOOD
102069,695,REVIEW
102070,700,GOOD
102071,552,REVIEW
102072,672,REVIEW
102073,754,GOOD
102074,562,REVIEW
102075,840,GOOD
102076,695,REVIEW
102077,684,REVIEW
102078,849,GOOD
102079,787,GOOD
102080,746,GOOD
102081,836,GOOD
102082,608,REVIEW
102083,822,GOOD
102084,825,GOOD
102085,770,GOOD
102086,810,GOOD
102087,824,GOOD
102088,669,REVIEW
102089,679,REVIEW
102090,711,GOOD
102091,737,GOOD
102092,776,GOOD
102093,559,REVIEW
102094,748,GOOD
102095,800,GOOD
102096,754,GOOD
102097,704,GOOD
102098,768,GOOD
102099,729,GOOD
102100,709,GOOD
102101,799,GOOD
102102,650,REVIEW
102103,830,GOOD
102104,749,GOOD
102105,821,GOOD
102106,820,GOOD
102107,643,REVIEW
102108,839,GOOD
102109,680,REVIEW
102110,771,GOOD
102111,703,GOOD
102112,771,GOOD
102113,578,REVIEW
102114,711,GOOD
102115,790,GOOD
102116,825,GOOD
102117,746,GOOD
102118,755,GOOD
102119,595,REVIEW
102120,667,REVIEW
102121,829,GOOD
102122,702,GOOD
102123,837,GOOD
102124,598,REVIEW
102125,763,GOOD
102126,832,GOOD
102127,754,GOOD
102128,711,GOOD
102129,781,GOOD
102130,776,GOOD
102131,764,GOOD
102132,683,REVIEW
102133,680,REVIEW
102134,650,REVIEW
102135,834,GOOD
102136,841,GOOD
102137,563,REVIEW
102138,579,REVIEW
102139,820,GOOD
102140,791,GOOD
102141,756,GOOD
102142,822,GOOD
102143,614,REVIEW
102144,653,REVIEW
102145,779,GOOD
102146,838,GOOD
102147,770,GOOD
102148,731,GOOD
102149,744,GOOD
102150,801,GOOD
102151,726,GOOD
102152,566,REVIEW
102153,811,GOOD
102154,739,GOOD
102155,722,GOOD
102156,720,GOOD
102157,680,REVIEW
102158,627,REVIEW
102159,778,GOOD
102160,703,GOOD
102161,840,GOOD
102162,614,REVIEW
102163,703,GOOD
102164,690,REVIEW
102165,785,GOOD
102166,835,GOOD
102167,781,GOOD
102168,736,GOOD
102169,723,GOOD
102170,782,GOOD
102171,697,REVIEW
102172,729,GOOD
102173,596,REVIEW
102174,694,REVIEW
102175,682,REVIEW
102176,827,GOOD
102177,809,GOOD
102178,834,GOOD
102179,812,GOOD
102180,703,GOOD
102181,705,GOOD
102182,810,GOOD
102183,737,GOOD
102184,801,GOOD
102185,671,REVIEW
102186,638,REVIEW
102187,829,GOOD
102188,583,REVIEW
102189,778,GOOD
102190,711,GOOD
102191,744,GOOD
102192,821,GOOD
102193,620,REVIEW
102194,801,GOOD
102195,711,GOOD
102196,632,REVIEW
102197,692,REVIEW
102198,736,GOOD
102199,745,GOOD
102200,681,REVIEW
102201,779,GOOD
102202,594,REVIEW
102203,737,GOOD
102204,766,GOOD
102205,841,GOOD
102206,638,REVIEW
102207,844,GOOD
102208,802,GOOD
102209,814,GOOD
102210,842,GOOD
102211,596,REVIEW
102212,838,GOOD
102213,779,GOOD
102214,711,GOOD
102215,811,GOOD
102216,662,REVIEW
102217,650,REVIEW
102218,734,GOOD
102219,589,REVIEW
102220,849,GOOD
102221,828,GOOD
102222,777,GOOD
102223,807,GOOD
102224,800,GOOD
102225,588,REVIEW
102226,799,GOOD
102227,688,REVIEW
102228,824,GOOD
102229,726,GOOD
102230,576,REVIEW
102231,643,REVIEW
102232,694,REVIEW
102233,611,REVIEW
102234,707,GOOD
102235,752,GOOD
102236,808,GOOD
102237,753,GOOD
102238,760,GOOD
102239,627,REVIEW
102240,596,REVIEW
102241,814,GOOD
102242,776,GOOD
102243,777,GOOD
102244,587,REVIEW
102245,725,GOOD
102246,555,REVIEW
102247,613,REVIEW
102248,715,GOOD
102249,572,REVIEW
102250,746,GOOD
102251,756,GOOD
102252,664,REVIEW
102253,656,REVIEW
102254,734,GOOD
102255,738,GOOD
102256,770,GOOD
102257,809,GOOD
102258,684,REVIEW
102259,800,GOOD
102260,712,GOOD
102261,638,REVIEW
102262,617,REVIEW
102263,760,GOOD
102264,816,GOOD
102265,782,GOOD
102266,593,REVIEW
102267,832,GOOD
102268,712,GOOD
102269,629,REVIEW
102270,818,GOOD
102271,824,GOOD
102272,779,GOOD
102273,649,REVIEW
102274,581,REVIEW
102275,806,GOOD
102276,663,REVIEW
102277,765,GOOD
102278,701,GOOD
102279,690,REVIEW
102280,584,REVIEW
102281,777,GOOD
102282,766,GOOD
102283,686,REVIEW
102284,723,GOOD
102285,839,GOOD
102286,739,GOOD
102287,790,GOOD
102288,736,GOOD
102289,752,GOOD
102290,616,REVIEW
102291,575,REVIEW
102292,691,REVIEW
102293,688,REVIEW
102294,729,GOOD
102295,832,GOOD
102296,701,GOOD
102297,550,REVIEW
102298,733,GOOD
102299,780,GOOD
102300,773,GOOD
102301,714,GOOD
102302,630,REVIEW
102303,785,GOOD
102304,850,GOOD
102305,570,REVIEW
102306,784,GOOD
102307,767,GOOD
102308,725,GOOD
102309,787,GOOD
102310,555,REVIEW
102311,830,GOOD
102312,682,REVIEW
102313,825,GOOD
102314,660,REVIEW
102315,606,REVIEW
102316,734,GOOD
102317,837,GOOD
102318,760,GOOD
102319,725,GOOD
102320,760,GOOD
102321,748,GOOD
102322,825,GOOD
102323,706,GOOD
102324,758,GOOD
102325,703,GOOD
102326,792,GOOD
102327,803,GOOD
102328,821,GOOD
102329,832,GOOD
102330,745,GOOD
102331,790,GOOD
102332,794,GOOD
102333,737,GOOD
102334,812,GOOD
102335,693,REVIEW
102336,759,GOOD
102337,835,GOOD
102338,625,REVIEW
102339,800,GOOD
102340,716,GOOD
102341,762,GOOD
102342,825,GOOD
102343,803,GOOD
102344,774,GOOD
102345,767,GOOD
102346,798,GOOD
102347,688,REVIEW
102348,708,GOOD
102349,811,GOOD
102350,795,GOOD
102351,680,REVIEW
102352,827,GOOD
102353,771,GOOD
102354,815,GOOD
102355,833,GOOD
102356,765,GOOD
102357,810,GOOD
102358,775,GOOD
102359,773,GOOD
102360,588,REVIEW
102361,639,REVIEW
102362,689,REVIEW
102363,723,GOOD
102364,835,GOOD
102365,659,REVIEW
102366,573,REVIEW
102367,817,GOOD
102368,654,REVIEW
102369,688,REVIEW
102370,781,GOOD
102371,642,REVIEW
102372,693,REVIEW
102373,649,REVIEW
102374,788,GOOD
102375,596,REVIEW
102376,830,GOOD
102377,809,GOOD
102378,770,GOOD
102379,754,GOOD
102380,753,GOOD
102381,751,GOOD
102382,706,GOOD
102383,751,GOOD
102384,655,REVIEW
102385,672,REVIEW
102386,660,REVIEW
102387,805,GOOD
102388,845,GOOD
102389,819,GOOD
102390,838,GOOD
102391,742,GOOD
102392,698,REVIEW
102393,772,GOOD
102394,771,GOOD
102395,623,REVIEW
102396,810,GOOD
102397,699,REVIEW
102398,609,REVIEW
102399,709,GOOD
102400,656,REVIEW
102401,597,REVIEW
102402,699,REVIEW
102403,784,GOOD
102404,820,GOOD
102405,828,GOOD
102406,798,GOOD
102407,701,GOOD
102408,845,GOOD
102409,709,GOOD
102410,842,GOOD
102411,703,GOOD
102412,666,REVIEW
102413,706,GOOD
102414,763,GOOD
102415,730,GOOD
102416,823,GOOD
102417,821,GOOD
102418,634,REVIEW
102419,632,REVIEW
102420,697,REVIEW
102421,727,GOOD
102422,711,GOOD
102423,739,GOOD
102424,638,REVIEW
102425,776,GOOD
102426,846,GOOD
102427,685,REVIEW
102428,688,REVIEW
102429,810,GOOD
102430,709,GOOD
102431,772,GOOD
102432,707,GOOD
102433,805,GOOD
102434,619,REVIEW
102435,727,GOOD
102436,835,GOOD
102437,593,REVIEW
102438,672,REVIEW
102439,817,GOOD
102440,845,GOOD
102441,577,REVIEW
102442,818,GOOD
102443,680,REVIEW
102444,805,GOOD
102445,676,REVIEW
102446,732,GOOD
102447,618,REVIEW
102448,799,GOOD
102449,555,REVIEW
102450,741,GOOD
102451,743,GOOD
102452,843,GOOD
102453,683,REVIEW
102454,680,REVIEW
102455,584,REVIEW
102456,604,REVIEW
102457,838,GOOD
102458,621,REVIEW
102459,684,REVIEW
102460,753,GOOD
102461,748,GOOD
102462,613,REVIEW
102463,821,GOOD
102464,766,GOOD
102465,704,GOOD
102466,812,GOOD
102467,584,REVIEW
102468,827,GOOD
102469,796,GOOD
102470,608,REVIEW
102471,655,REVIEW
102472,689,REVIEW
102473,566,REVIEW
102474,657,REVIEW
102475,724,GOOD
102476,705,GOOD
102477,799,GOOD
102478,784,GOOD
102479,749,GOOD
102480,826,GOOD
102481,574,REVIEW
102482,563,REVIEW
102483,801,GOOD
102484,773,GOOD
102485,683,REVIEW
102486,782,GOOD
102487,551,REVIEW
102488,827,GOOD
102489,736,GOOD
102490,564,REVIEW
102491,801,GOOD
102492,593,REVIEW
102493,762,GOOD
102494,760,GOOD
102495,766,GOOD
102496,799,GOOD
102497,763,GOOD
102498,595,REVIEW
102499,755,GOOD
102500,711,GOOD
102501,820,GOOD
102502,827,GOOD
102503,554,REVIEW
102504,771,GOOD
102505,836,GOOD
102506,667,REVIEW
102507,726,GOOD
102508,647,REVIEW
102509,812,GOOD
102510,677,REVIEW
102511,838,GOOD
102512,615,REVIEW
102513,624,REVIEW
102514,830,GOOD
102515,555,REVIEW
102516,812,GOOD
102517,725,GOOD
102518,832,GOOD
102519,690,REVIEW
102520,638,REVIEW
102521,763,GOOD
102522,839,GOOD
102523,734,GOOD
102524,671,REVIEW
102525,792,GOOD
102526,634,REVIEW
102527,793,GOOD
102528,721,GOOD
102529,828,GOOD
102530,726,GOOD
102531,781,GOOD
102532,693,REVIEW
102533,780,GOOD
102534,779,GOOD
102535,725,GOOD
102536,774,GOOD
102537,817,GOOD
102538,785,GOOD
102539,808,GOOD
102540,786,GOOD
102541,768,GOOD
102542,732,GOOD
102543,797,GOOD
102544,699,REVIEW
102545,769,GOOD
102546,783,GOOD
102547,550,REVIEW
102548,783,GOOD
102549,780,GOOD
102550,744,GOOD
102551,686,REVIEW
102552,665,REVIEW
102553,599,REVIEW
102554,602,REVIEW
102555,789,GOOD
102556,808,GOOD
102557,798,GOOD
102558,818,GOOD
102559,781,GOOD
102560,726,GOOD
102561,788,GOOD
102562,767,GOOD
102563,810,GOOD
102564,708,GOOD
102565,607,REVIEW
102566,646,REVIEW
102567,662,REVIEW
102568,754,GOOD
102569,669,REVIEW
102570,748,GOOD
102571,716,GOOD
102572,827,GOOD
102573,773,GOOD
102574,748,GOOD
102575,571,REVIEW
102576,811,GOOD
102577,729,GOOD
102578,664,REVIEW
102579,753,GOOD
102580,710,GOOD
102581,740,GOOD
102582,824,GOOD
102583,829,GOOD
102584,791,GOOD
102585,787,GOOD
102586,757,GOOD
102587,691,REVIEW
102588,807,GOOD
102589,582,REVIEW
102590,724,GOOD
102591,774,GOOD
102592,839,GOOD
102593,642,REVIEW
102594,670,REVIEW
102595,743,GOOD
102596,764,GOOD
102597,840,GOOD
102598,830,GOOD
102599,651,REVIEW
102600,798,GOOD
102601,800,GOOD
102602,799,GOOD
102603,751,GOOD
102604,796,GOOD
102605,787,GOOD
102606,831,GOOD
102607,792,GOOD
102608,721,GOOD
102609,573,REVIEW
102610,844,GOOD
102611,839,GOOD
102612,707,GOOD
102613,673,REVIEW
102614,786,GOOD
102615,618,REVIEW
102616,732,GOOD
102617,692,REVIEW
102618,712,GOOD
102619,640,REVIEW
102620,551,REVIEW
102621,764,GOOD
102622,829,GOOD
102623,618,REVIEW
102624,807,GOOD
102625,565,REVIEW
102626,655,REVIEW
102627,634,REVIEW
102628,743,GOOD
102629,633,REVIEW
102630,569,REVIEW
102631,552,REVIEW
102632,763,GOOD
102633,827,GOOD
102634,849,GOOD
102635,849,GOOD
102636,615,REVIEW
102637,711,GOOD
102638,652,REVIEW
102639,728,GOOD
102640,783,GOOD
102641,748,GOOD
102642,781,GOOD
102643,763,GOOD
102644,780,GOOD
102645,829,GOOD
102646,778,GOOD
102647,736,GOOD
102648,556,REVIEW
102649,760,GOOD
102650,741,GOOD
102651,591,REVIEW
102652,834,GOOD
102653,786,GOOD
102654,760,GOOD
102655,735,GOOD
102656,836,GOOD
102657,762,GOOD
102658,754,GOOD
102659,640,REVIEW
102660,777,GOOD
102661,774,GOOD
102662,654,REVIEW
102663,795,GOOD
102664,752,GOOD
102665,725,GOOD
102666,625,REVIEW
102667,774,GOOD
102668,829,GOOD
102669,777,GOOD
102670,703,GOOD
102671,759,GOOD
102672,598,REVIEW
102673,714,GOOD
102674,831,GOOD
102675,647,REVIEW
102676,634,REVIEW
102677,814,GOOD
102678,711,GOOD
102679,771,GOOD
102680,636,REVIEW
102681,820,GOOD
102682,551,REVIEW
102683,592,REVIEW
102684,774,GOOD
102685,777,GOOD
102686,810,GOOD
102687,705,GOOD
102688,690,REVIEW
102689,778,GOOD
102690,560,REVIEW
102691,619,REVIEW
102692,744,GOOD
102693,598,REVIEW
102694,814,GOOD
102695,701,GOOD
102696,700,GOOD
102697,827,GOOD
102698,749,GOOD
102699,795,GOOD
102700,781,GOOD
102701,824,GOOD
102702,807,GOOD
102703,745,GOOD
102704,706,GOOD
102705,797,GOOD
102706,689,REVIEW
